"","Cell","Cell_type"
"4697","C_4697","Smooth muscle cell"
"4698","C_4698","Smooth muscle cell"
"4699","C_4699","Smooth muscle cell"
"4700","C_4700","Smooth muscle cell"
"4701","C_4701","AT2 cell"
"4702","C_4702","Smooth muscle cell"
"4703","C_4703","Endothelial cell (APC)"
"4704","C_4704","AT2 cell"
"4705","C_4705","Smooth muscle cell"
"4706","C_4706","Smooth muscle cell"
"4707","C_4707","Stromal cell"
"4708","C_4708","Smooth muscle cell"
"4709","C_4709","Smooth muscle cell"
"4710","C_4710","Endothelial cell (APC)"
"4711","C_4711","AT2 cell"
"4712","C_4712","Smooth muscle cell"
"4713","C_4713","Mast cell"
"4714","C_4714","Smooth muscle cell"
"4715","C_4715","Smooth muscle cell"
"4716","C_4716","Smooth muscle cell"
"4717","C_4717","Mast cell"
"4718","C_4718","Smooth muscle cell"
"4719","C_4719","Smooth muscle cell"
"4720","C_4720","Smooth muscle cell"
"4721","C_4721","Smooth muscle cell"
"4722","C_4722","AT2 cell"
"4723","C_4723","Smooth muscle cell"
"4724","C_4724","Smooth muscle cell"
"4725","C_4725","Smooth muscle cell"
"4726","C_4726","AT2 cell"
"4727","C_4727","Smooth muscle cell"
"4728","C_4728","Smooth muscle cell"
"4729","C_4729","Smooth muscle cell"
"4730","C_4730","Smooth muscle cell"
"4731","C_4731","Smooth muscle cell"
"4732","C_4732","Smooth muscle cell"
"4733","C_4733","Smooth muscle cell"
"4734","C_4734","Smooth muscle cell"
"4735","C_4735","Endothelial cell (endothelial to mesenchymal transition)"
"4736","C_4736","Endothelial cell (endothelial to mesenchymal transition)"
"4737","C_4737","Smooth muscle cell"
"4738","C_4738","Smooth muscle cell"
"4739","C_4739","Smooth muscle cell"
"4740","C_4740","AT2 cell"
"4741","C_4741","Smooth muscle cell"
"4742","C_4742","Endothelial cell (APC)"
"4743","C_4743","Smooth muscle cell"
"4744","C_4744","Smooth muscle cell"
"4745","C_4745","Smooth muscle cell"
"4746","C_4746","Smooth muscle cell"
"4747","C_4747","AT2 cell"
"4748","C_4748","Smooth muscle cell"
"4749","C_4749","Smooth muscle cell"
"4750","C_4750","Smooth muscle cell"
"4751","C_4751","Smooth muscle cell"
"4752","C_4752","Smooth muscle cell"
"4753","C_4753","Smooth muscle cell"
"4754","C_4754","Endothelial cell (endothelial to mesenchymal transition)"
"4755","C_4755","Smooth muscle cell"
"4756","C_4756","Smooth muscle cell"
"4757","C_4757","Smooth muscle cell"
"4758","C_4758","Endothelial cell (endothelial to mesenchymal transition)"
"4759","C_4759","AT2 cell"
"4760","C_4760","Smooth muscle cell"
"4761","C_4761","Endothelial cell (endothelial to mesenchymal transition)"
"4762","C_4762","Mast cell"
"4763","C_4763","Smooth muscle cell"
"4764","C_4764","Smooth muscle cell"
"4765","C_4765","Smooth muscle cell"
"4766","C_4766","Smooth muscle cell"
"4767","C_4767","Smooth muscle cell"
"4768","C_4768","Smooth muscle cell"
"4769","C_4769","Smooth muscle cell"
"4770","C_4770","Smooth muscle cell"
"4771","C_4771","Smooth muscle cell"
"4772","C_4772","Smooth muscle cell"
"4773","C_4773","Smooth muscle cell"
"4774","C_4774","Smooth muscle cell"
"4775","C_4775","Smooth muscle cell"
"4776","C_4776","AT2 cell"
"4777","C_4777","Smooth muscle cell"
"4778","C_4778","Smooth muscle cell"
"4779","C_4779","Smooth muscle cell"
"4780","C_4780","Smooth muscle cell"
"4781","C_4781","Smooth muscle cell"
"4782","C_4782","Smooth muscle cell"
"4783","C_4783","Endothelial cell (endothelial to mesenchymal transition)"
"4784","C_4784","Endothelial cell (endothelial to mesenchymal transition)"
"4785","C_4785","Smooth muscle cell"
"4786","C_4786","Smooth muscle cell"
"4787","C_4787","AT2 cell"
"4788","C_4788","Smooth muscle cell"
"4789","C_4789","Smooth muscle cell"
"4790","C_4790","Smooth muscle cell"
"4791","C_4791","Macrophage"
"4792","C_4792","Smooth muscle cell"
"4793","C_4793","Smooth muscle cell"
"4794","C_4794","Endothelial cell (APC)"
"4795","C_4795","Smooth muscle cell"
"4796","C_4796","Smooth muscle cell"
"4797","C_4797","Smooth muscle cell"
"4798","C_4798","Smooth muscle cell"
"4799","C_4799","Smooth muscle cell"
"4800","C_4800","Smooth muscle cell"
"4801","C_4801","Smooth muscle cell"
"4802","C_4802","AT2 cell"
"4803","C_4803","AT2 cell"
"4804","C_4804","Smooth muscle cell"
"4805","C_4805","Smooth muscle cell"
"4806","C_4806","Endothelial cell (endothelial to mesenchymal transition)"
"4807","C_4807","AT2 cell"
"4808","C_4808","Dendritic cell"
"4809","C_4809","M2 Macrophage"
"4810","C_4810","Dendritic cell"
"4811","C_4811","AT2 cell"
"4812","C_4812","Macrophage"
"4813","C_4813","Macrophage"
"4814","C_4814","Macrophage"
"4815","C_4815","Macrophage"
"4816","C_4816","Dendritic cell"
"4817","C_4817","Macrophage"
"4818","C_4818","Endothelial cell (APC)"
"4819","C_4819","M2 Macrophage"
"4820","C_4820","Dendritic cell"
"4821","C_4821","Dendritic cell"
"4822","C_4822","Dendritic cell"
"4823","C_4823","Dendritic cell"
"4824","C_4824","Dendritic cell"
"4825","C_4825","Macrophage"
"4826","C_4826","Macrophage"
"4827","C_4827","Macrophage"
"4828","C_4828","AT2 cell"
"4829","C_4829","Macrophage"
"4830","C_4830","Dendritic cell"
"4831","C_4831","Endothelial cell (APC)"
"4832","C_4832","Dendritic cell"
"4833","C_4833","Macrophage"
"4834","C_4834","Macrophage"
"4835","C_4835","AT2 cell"
"4836","C_4836","Monocyte"
"4837","C_4837","Macrophage"
"4838","C_4838","Macrophage"
"4839","C_4839","Macrophage"
"4840","C_4840","Dendritic cell"
"4841","C_4841","Endothelial cell (endothelial to mesenchymal transition)"
"4842","C_4842","AT2 cell"
"4843","C_4843","Dendritic cell"
"4844","C_4844","Macrophage"
"4845","C_4845","Macrophage"
"4846","C_4846","Monocyte"
"4847","C_4847","Macrophage"
"4848","C_4848","Dendritic cell"
"4849","C_4849","Dendritic cell"
"4850","C_4850","Macrophage"
"4851","C_4851","Macrophage"
"4852","C_4852","AT2 cell"
"4853","C_4853","Dendritic cell"
"4854","C_4854","Macrophage"
"4855","C_4855","AT2 cell"
"4856","C_4856","Dendritic cell"
"4857","C_4857","Macrophage"
"4858","C_4858","Macrophage"
"4859","C_4859","Dendritic cell"
"4860","C_4860","Macrophage"
"4861","C_4861","Macrophage"
"4862","C_4862","Macrophage"
"4863","C_4863","Macrophage"
"4864","C_4864","Macrophage"
"4865","C_4865","Macrophage"
"4866","C_4866","Dendritic cell"
"4867","C_4867","Macrophage"
"4868","C_4868","Dendritic cell"
"4869","C_4869","Macrophage"
"4870","C_4870","AT2 cell"
"4871","C_4871","Monocyte"
"4872","C_4872","AT2 cell"
"4873","C_4873","AT2 cell"
"4874","C_4874","Macrophage"
"4875","C_4875","Macrophage"
"4876","C_4876","Macrophage"
"4877","C_4877","Macrophage"
"4878","C_4878","Macrophage"
"4879","C_4879","Macrophage"
"4880","C_4880","Dendritic cell"
"4881","C_4881","Macrophage"
"4882","C_4882","Macrophage"
"4883","C_4883","Monocyte"
"4884","C_4884","Macrophage"
"4885","C_4885","Dendritic cell"
"4886","C_4886","AT2 cell"
"4887","C_4887","Endothelial cell (APC)"
"4888","C_4888","Macrophage"
"4889","C_4889","Macrophage"
"4890","C_4890","AT2 cell"
"4891","C_4891","Macrophage"
"4892","C_4892","Macrophage"
"4893","C_4893","AT2 cell"
"4894","C_4894","Macrophage"
"4895","C_4895","Macrophage"
"4896","C_4896","Dendritic cell"
"4897","C_4897","Macrophage"
"4898","C_4898","Dendritic cell"
"4899","C_4899","Macrophage"
"4900","C_4900","Dendritic cell"
"4901","C_4901","Dendritic cell"
"4902","C_4902","Dendritic cell"
"4903","C_4903","Macrophage"
"4904","C_4904","Macrophage"
"4905","C_4905","Monocyte"
"4906","C_4906","Dendritic cell"
"4907","C_4907","Dendritic cell"
"4908","C_4908","Macrophage"
"4909","C_4909","AT2 cell"
"4910","C_4910","Macrophage"
"4911","C_4911","Macrophage"
"4912","C_4912","Dendritic cell"
"4913","C_4913","Dendritic cell"
"4914","C_4914","Macrophage"
"4915","C_4915","Dendritic cell"
"4916","C_4916","Macrophage"
"4917","C_4917","Macrophage"
"4918","C_4918","Macrophage"
"4919","C_4919","AT2 cell"
"4920","C_4920","Macrophage"
"4921","C_4921","Macrophage"
"4922","C_4922","Dendritic cell"
"4923","C_4923","Macrophage"
"4924","C_4924","AT2 cell"
"4925","C_4925","AT2 cell"
"4926","C_4926","Dendritic cell"
"4927","C_4927","Macrophage"
"4928","C_4928","Dendritic cell"
"4929","C_4929","Dendritic cell"
"4930","C_4930","Macrophage"
"4931","C_4931","Macrophage"
"4932","C_4932","Macrophage"
"4933","C_4933","Dendritic cell"
"4934","C_4934","AT2 cell"
"4935","C_4935","Dendritic cell"
"4936","C_4936","Macrophage"
"4937","C_4937","AT2 cell"
"4938","C_4938","Endothelial cell (APC)"
"4939","C_4939","Dendritic cell"
"4940","C_4940","Dendritic cell"
"4941","C_4941","Dendritic cell"
"4942","C_4942","Macrophage"
"4943","C_4943","Macrophage"
"4944","C_4944","Macrophage"
"4945","C_4945","Monocyte"
"4946","C_4946","Dendritic cell"
"4947","C_4947","AT2 cell"
"4948","C_4948","Mast cell"
"4949","C_4949","Macrophage"
"4950","C_4950","Macrophage"
"4951","C_4951","Macrophage"
"4952","C_4952","Dendritic cell"
"4953","C_4953","Macrophage"
"4954","C_4954","Endothelial cell (endothelial to mesenchymal transition)"
"4955","C_4955","Dendritic cell"
"4956","C_4956","Macrophage"
"4957","C_4957","Macrophage"
"4958","C_4958","Macrophage"
"4959","C_4959","Macrophage"
"4960","C_4960","Macrophage"
"4961","C_4961","Macrophage"
"4962","C_4962","Macrophage"
"4963","C_4963","Macrophage"
"4964","C_4964","Macrophage"
"4965","C_4965","Dendritic cell"
"4966","C_4966","Macrophage"
"4967","C_4967","Macrophage"
"4968","C_4968","Macrophage"
"4969","C_4969","Macrophage"
"4970","C_4970","Macrophage"
"4971","C_4971","Dendritic cell"
"4972","C_4972","Macrophage"
"4973","C_4973","Monocyte"
"4974","C_4974","B cell"
"4975","C_4975","Monocyte"
"4976","C_4976","Macrophage"
"4977","C_4977","Dendritic cell"
"4978","C_4978","Dendritic cell"
"4979","C_4979","Dendritic cell"
"4980","C_4980","Macrophage"
"4981","C_4981","Dendritic cell"
"4982","C_4982","Macrophage"
"4983","C_4983","Macrophage"
"4984","C_4984","Macrophage"
"4985","C_4985","Dendritic cell"
"4986","C_4986","AT2 cell"
"4987","C_4987","Macrophage"
"4988","C_4988","Macrophage"
"4989","C_4989","Macrophage"
"4990","C_4990","Macrophage"
"4991","C_4991","Macrophage"
"4992","C_4992","Endothelial cell (APC)"
"4993","C_4993","Macrophage"
"4994","C_4994","Smooth muscle cell"
"4995","C_4995","Macrophage"
"4996","C_4996","Monocyte"
"4997","C_4997","Dendritic cell"
"4998","C_4998","Macrophage"
"4999","C_4999","Macrophage"
"5000","C_5000","Endothelial cell (APC)"
"5001","C_5001","Macrophage"
"5002","C_5002","Macrophage"
"5003","C_5003","Macrophage"
"5004","C_5004","Macrophage"
"5005","C_5005","Dendritic cell"
"5006","C_5006","AT2 cell"
"5007","C_5007","Macrophage"
"5008","C_5008","Endothelial cell (APC)"
"5009","C_5009","Epithelial cell"
"5010","C_5010","AT2 cell"
"5011","C_5011","AT2 cell"
"5012","C_5012","T cell"
"5013","C_5013","T cell"
"5014","C_5014","AT2 cell"
"5015","C_5015","Endothelial cell (APC)"
"5016","C_5016","Endothelial cell (APC)"
"5017","C_5017","AT2 cell"
"5018","C_5018","AT2 cell"
"5019","C_5019","Endothelial cell (APC)"
"5020","C_5020","Endothelial cell (APC)"
"5021","C_5021","AT2 cell"
"5022","C_5022","Endothelial cell (APC)"
"5023","C_5023","Endothelial cell (endothelial to mesenchymal transition)"
"5024","C_5024","Smooth muscle cell"
"5025","C_5025","Endothelial cell (endothelial to mesenchymal transition)"
"5026","C_5026","AT2 cell"
"5027","C_5027","AT2 cell"
"5028","C_5028","AT2 cell"
"5029","C_5029","Endothelial cell (APC)"
"5030","C_5030","B cell"
"5031","C_5031","Endothelial cell (APC)"
"5032","C_5032","T cell"
"5033","C_5033","AT2 cell"
"5034","C_5034","T cell"
"5035","C_5035","Endothelial cell (APC)"
"5036","C_5036","AT2 cell"
"5037","C_5037","B cell"
"5038","C_5038","Smooth muscle cell"
"5039","C_5039","B cell"
"5040","C_5040","AT2 cell"
"5041","C_5041","AT2 cell"
"5042","C_5042","Endothelial cell (endothelial to mesenchymal transition)"
"5043","C_5043","T cell"
"5044","C_5044","Endothelial cell (APC)"
"5045","C_5045","AT2 cell"
"5046","C_5046","B cell"
"5047","C_5047","AT2 cell"
"5048","C_5048","Mast cell"
"5049","C_5049","T cell"
"5050","C_5050","AT2 cell"
"5051","C_5051","T cell"
"5052","C_5052","T cell"
"5053","C_5053","T cell"
"5054","C_5054","AT2 cell"
"5055","C_5055","AT2 cell"
"5056","C_5056","Endothelial cell (endothelial to mesenchymal transition)"
"5057","C_5057","AT2 cell"
"5058","C_5058","B cell"
"5059","C_5059","AT2 cell"
"5060","C_5060","AT2 cell"
"5061","C_5061","AT2 cell"
"5062","C_5062","AT2 cell"
"5063","C_5063","AT2 cell"
"5064","C_5064","Macrophage"
"5065","C_5065","AT2 cell"
"5066","C_5066","AT2 cell"
"5067","C_5067","Endothelial cell (APC)"
"5068","C_5068","T cell"
"5069","C_5069","AT2 cell"
"5070","C_5070","Endothelial cell (APC)"
"5071","C_5071","Endothelial cell (APC)"
"5072","C_5072","T cell"
"5073","C_5073","T cell"
"5074","C_5074","Endothelial cell (APC)"
"5075","C_5075","Endothelial cell"
"5076","C_5076","T cell"
"5077","C_5077","AT2 cell"
"5078","C_5078","AT2 cell"
"5079","C_5079","Endothelial cell (APC)"
"5080","C_5080","T cell"
"5081","C_5081","T cell"
"5082","C_5082","AT2 cell"
"5083","C_5083","T cell"
"5084","C_5084","AT2 cell"
"5085","C_5085","T cell"
"5086","C_5086","Endothelial cell (APC)"
"5087","C_5087","Dendritic cell"
"5088","C_5088","B cell"
"5089","C_5089","AT2 cell"
"5090","C_5090","AT2 cell"
"5091","C_5091","AT2 cell"
"5092","C_5092","AT2 cell"
"5093","C_5093","T cell"
"5094","C_5094","Endothelial cell (APC)"
"5095","C_5095","Endothelial cell (endothelial to mesenchymal transition)"
"5096","C_5096","Endothelial cell (APC)"
"5097","C_5097","CB CD34+"
"5098","C_5098","Endothelial cell (APC)"
"5099","C_5099","AT2 cell"
"5100","C_5100","Monocyte"
"5101","C_5101","AT2 cell"
"5102","C_5102","AT2 cell"
"5103","C_5103","AT2 cell"
"5104","C_5104","T cell"
"5105","C_5105","AT2 cell"
"5106","C_5106","AT2 cell"
"5107","C_5107","AT2 cell"
"5108","C_5108","AT2 cell"
"5109","C_5109","Endothelial cell (endothelial to mesenchymal transition)"
"5110","C_5110","AT2 cell"
"5111","C_5111","Endothelial cell (endothelial to mesenchymal transition)"
"5112","C_5112","AT2 cell"
"5113","C_5113","AT2 cell"
"5114","C_5114","Smooth muscle cell"
"5115","C_5115","AT2 cell"
"5116","C_5116","T cell"
"5117","C_5117","Endothelial cell (APC)"
"5118","C_5118","AT2 cell"
"5119","C_5119","T cell"
"5120","C_5120","AT2 cell"
"5121","C_5121","AT2 cell"
"5122","C_5122","AT2 cell"
"5123","C_5123","Stromal cell"
"5124","C_5124","AT2 cell"
"5125","C_5125","AT2 cell"
"5126","C_5126","AT2 cell"
"5127","C_5127","AT2 cell"
"5128","C_5128","T cell"
"5129","C_5129","Endothelial cell (APC)"
"5130","C_5130","AT2 cell"
"5131","C_5131","T cell"
"5132","C_5132","T cell"
"5133","C_5133","AT2 cell"
"5134","C_5134","AT2 cell"
"5135","C_5135","T cell"
"5136","C_5136","B cell"
"5137","C_5137","AT2 cell"
"5138","C_5138","Macrophage"
"5139","C_5139","Mast cell"
"5140","C_5140","Myeloid cell"
"5141","C_5141","Endothelial cell (endothelial to mesenchymal transition)"
"5142","C_5142","AT2 cell"
"5143","C_5143","B cell"
"5144","C_5144","AT2 cell"
"5145","C_5145","T cell"
"5146","C_5146","T cell"
"5147","C_5147","T cell"
"5148","C_5148","AT2 cell"
"5149","C_5149","Macrophage"
"5150","C_5150","AT2 cell"
"5151","C_5151","T cell"
"5152","C_5152","AT2 cell"
"5153","C_5153","AT2 cell"
"5154","C_5154","Endothelial cell (endothelial to mesenchymal transition)"
"5155","C_5155","AT2 cell"
"5156","C_5156","AT2 cell"
"5157","C_5157","AT2 cell"
"5158","C_5158","Endothelial cell (APC)"
"5159","C_5159","AT2 cell"
"5160","C_5160","AT2 cell"
"5161","C_5161","Endothelial cell (endothelial to mesenchymal transition)"
"5162","C_5162","AT2 cell"
"5163","C_5163","AT2 cell"
"5164","C_5164","AT2 cell"
"5165","C_5165","Endothelial cell (APC)"
"5166","C_5166","AT2 cell"
"5167","C_5167","AT2 cell"
"5168","C_5168","B cell"
"5169","C_5169","AT2 cell"
"5170","C_5170","AT2 cell"
"5171","C_5171","AT2 cell"
"5172","C_5172","T cell"
"5173","C_5173","AT2 cell"
"5174","C_5174","Endothelial cell (APC)"
"5175","C_5175","AT2 cell"
"5176","C_5176","AT2 cell"
"5177","C_5177","Endothelial cell (APC)"
"5178","C_5178","Endothelial cell (APC)"
"5179","C_5179","AT2 cell"
"5180","C_5180","Endothelial cell (endothelial to mesenchymal transition)"
"5181","C_5181","Endothelial cell (APC)"
"5182","C_5182","AT2 cell"
"5183","C_5183","Endothelial cell (APC)"
"5184","C_5184","Endothelial cell (APC)"
"5185","C_5185","Endothelial cell (APC)"
"5186","C_5186","Endothelial cell (APC)"
"5187","C_5187","Endothelial cell (APC)"
"5188","C_5188","Endothelial cell (APC)"
"5189","C_5189","Endothelial cell (APC)"
"5190","C_5190","Endothelial cell"
"5191","C_5191","Smooth muscle cell"
"5192","C_5192","AT2 cell"
"5193","C_5193","Endothelial cell (APC)"
"5194","C_5194","Endothelial cell (APC)"
"5195","C_5195","Mast cell"
"5196","C_5196","Endothelial cell (endothelial to mesenchymal transition)"
"5197","C_5197","Endothelial cell (APC)"
"5198","C_5198","Endothelial cell (APC)"
"5199","C_5199","Endothelial cell (APC)"
"5200","C_5200","Endothelial cell (APC)"
"5201","C_5201","Endothelial cell (APC)"
"5202","C_5202","Endothelial cell (endothelial to mesenchymal transition)"
"5203","C_5203","Endothelial cell (APC)"
"5204","C_5204","AT2 cell"
"5205","C_5205","Endothelial cell (APC)"
"5206","C_5206","Endothelial cell (APC)"
"5207","C_5207","Endothelial cell (APC)"
"5208","C_5208","AT2 cell"
"5209","C_5209","Endothelial cell (APC)"
"5210","C_5210","Fibroblast"
"5211","C_5211","Endothelial cell"
"5212","C_5212","AT2 cell"
"5213","C_5213","Endothelial cell (APC)"
"5214","C_5214","T cell"
"5215","C_5215","Endothelial cell (APC)"
"5216","C_5216","Endothelial cell (APC)"
"5217","C_5217","Endothelial cell (endothelial to mesenchymal transition)"
"5218","C_5218","Endothelial cell (APC)"
"5219","C_5219","Endothelial cell (APC)"
"5220","C_5220","Endothelial cell"
"5221","C_5221","Endothelial cell (APC)"
"5222","C_5222","Endothelial cell (APC)"
"5223","C_5223","Endothelial cell (APC)"
"5224","C_5224","Endothelial cell (APC)"
"5225","C_5225","Endothelial cell (APC)"
"5226","C_5226","Endothelial cell"
"5227","C_5227","Endothelial cell (APC)"
"5228","C_5228","Endothelial cell (APC)"
"5229","C_5229","Endothelial cell"
"5230","C_5230","Endothelial cell (APC)"
"5231","C_5231","Endothelial cell (APC)"
"5232","C_5232","Endothelial cell"
"5233","C_5233","AT2 cell"
"5234","C_5234","Endothelial cell (endothelial to mesenchymal transition)"
"5235","C_5235","Endothelial cell (APC)"
"5236","C_5236","Endothelial cell (APC)"
"5237","C_5237","Endothelial cell (APC)"
"5238","C_5238","Endothelial cell (APC)"
"5239","C_5239","Endothelial cell (APC)"
"5240","C_5240","Endothelial cell (APC)"
"5241","C_5241","Smooth muscle cell"
"5242","C_5242","Endothelial cell (APC)"
"5243","C_5243","Endothelial cell (APC)"
"5244","C_5244","Endothelial cell (APC)"
"5245","C_5245","Endothelial cell (APC)"
"5246","C_5246","Endothelial cell (APC)"
"5247","C_5247","Endothelial cell (APC)"
"5248","C_5248","Endothelial cell (APC)"
"5249","C_5249","Endothelial cell"
"5250","C_5250","Endothelial cell"
"5251","C_5251","Endothelial cell (APC)"
"5252","C_5252","Fetal mesenchymal progenitor"
"5253","C_5253","Dendritic cell"
"5254","C_5254","Endothelial cell (APC)"
"5255","C_5255","Endothelial cell (APC)"
"5256","C_5256","Fetal epithelial progenitor"
"5257","C_5257","Endothelial cell (endothelial to mesenchymal transition)"
"5258","C_5258","Endothelial cell (APC)"
"5259","C_5259","Endothelial cell (APC)"
"5260","C_5260","Smooth muscle cell"
"5261","C_5261","Endothelial cell (APC)"
"5262","C_5262","Endothelial cell (APC)"
"5263","C_5263","Endothelial cell"
"5264","C_5264","Endothelial cell (APC)"
"5265","C_5265","Endothelial cell (APC)"
"5266","C_5266","Endothelial cell (APC)"
"5267","C_5267","Endothelial cell (APC)"
"5268","C_5268","Endothelial cell (APC)"
"5269","C_5269","Endothelial cell (APC)"
"5270","C_5270","Endothelial cell (APC)"
"5271","C_5271","Endothelial cell (APC)"
"5272","C_5272","Endothelial cell (APC)"
"5273","C_5273","AT2 cell"
"5274","C_5274","AT2 cell"
"5275","C_5275","Endothelial cell (APC)"
"5276","C_5276","AT2 cell"
"5277","C_5277","AT2 cell"
"5278","C_5278","Endothelial cell (APC)"
"5279","C_5279","AT2 cell"
"5280","C_5280","Endothelial cell"
"5281","C_5281","Endothelial cell (APC)"
"5282","C_5282","AT2 cell"
"5283","C_5283","Endothelial cell (APC)"
"5284","C_5284","Smooth muscle cell"
"5285","C_5285","Endothelial cell (APC)"
"5286","C_5286","Endothelial cell (APC)"
"5287","C_5287","Endothelial cell (APC)"
"5288","C_5288","Endothelial cell (APC)"
"5289","C_5289","Endothelial cell (APC)"
"5290","C_5290","Endothelial cell (APC)"
"5291","C_5291","Endothelial cell (APC)"
"5292","C_5292","Endothelial cell"
"5293","C_5293","Endothelial cell (APC)"
"5294","C_5294","Endothelial cell (APC)"
"5295","C_5295","Endothelial cell (APC)"
"5296","C_5296","AT2 cell"
"5297","C_5297","Endothelial cell (APC)"
"5298","C_5298","Endothelial cell (APC)"
"5299","C_5299","Endothelial cell (APC)"
"5300","C_5300","Endothelial cell (APC)"
"5301","C_5301","Endothelial cell (APC)"
"5302","C_5302","Endothelial cell (APC)"
"5303","C_5303","Endothelial cell (APC)"
"5304","C_5304","Endothelial cell (APC)"
"5305","C_5305","Endothelial cell (APC)"
"5306","C_5306","Endothelial cell"
"5307","C_5307","Endothelial cell (APC)"
"5308","C_5308","Endothelial cell (APC)"
"5309","C_5309","Endothelial cell (APC)"
"5310","C_5310","Fetal epithelial progenitor"
"5311","C_5311","Endothelial cell (APC)"
"5312","C_5312","Endothelial cell (APC)"
"5313","C_5313","Endothelial cell (APC)"
"5314","C_5314","Endothelial cell (APC)"
"5315","C_5315","Endothelial cell (APC)"
"5316","C_5316","AT2 cell"
"5317","C_5317","Endothelial cell"
"5318","C_5318","Endothelial cell (APC)"
"5319","C_5319","Endothelial cell (APC)"
"5320","C_5320","Endothelial cell (APC)"
"5321","C_5321","Endothelial cell (APC)"
"5322","C_5322","AT2 cell"
"5323","C_5323","AT2 cell"
"5324","C_5324","AT2 cell"
"5325","C_5325","AT2 cell"
"5326","C_5326","AT2 cell"
"5327","C_5327","T cell"
"5328","C_5328","Endothelial cell (APC)"
"5329","C_5329","AT2 cell"
"5330","C_5330","AT2 cell"
"5331","C_5331","AT2 cell"
"5332","C_5332","AT2 cell"
"5333","C_5333","AT2 cell"
"5334","C_5334","AT2 cell"
"5335","C_5335","AT2 cell"
"5336","C_5336","AT2 cell"
"5337","C_5337","AT2 cell"
"5338","C_5338","AT2 cell"
"5339","C_5339","AT2 cell"
"5340","C_5340","AT2 cell"
"5341","C_5341","AT2 cell"
"5342","C_5342","AT2 cell"
"5343","C_5343","AT2 cell"
"5344","C_5344","AT2 cell"
"5345","C_5345","AT2 cell"
"5346","C_5346","AT2 cell"
"5347","C_5347","AT2 cell"
"5348","C_5348","AT2 cell"
"5349","C_5349","AT2 cell"
"5350","C_5350","AT2 cell"
"5351","C_5351","AT2 cell"
"5352","C_5352","AT2 cell"
"5353","C_5353","AT2 cell"
"5354","C_5354","AT2 cell"
"5355","C_5355","Mast cell"
"5356","C_5356","AT2 cell"
"5357","C_5357","AT2 cell"
"5358","C_5358","AT2 cell"
"5359","C_5359","AT2 cell"
"5360","C_5360","T cell"
"5361","C_5361","AT2 cell"
"5362","C_5362","AT2 cell"
"5363","C_5363","AT2 cell"
"5364","C_5364","AT2 cell"
"5365","C_5365","AT2 cell"
"5366","C_5366","AT2 cell"
"5367","C_5367","AT2 cell"
"5368","C_5368","AT2 cell"
"5369","C_5369","AT2 cell"
"5370","C_5370","Endothelial cell (endothelial to mesenchymal transition)"
"5371","C_5371","Stromal cell"
"5372","C_5372","T cell"
"5373","C_5373","AT2 cell"
"5374","C_5374","AT2 cell"
"5375","C_5375","AT2 cell"
"5376","C_5376","Smooth muscle cell"
"5377","C_5377","AT2 cell"
"5378","C_5378","AT2 cell"
"5379","C_5379","AT2 cell"
"5380","C_5380","AT2 cell"
"5381","C_5381","AT2 cell"
"5382","C_5382","AT2 cell"
"5383","C_5383","AT2 cell"
"5384","C_5384","AT2 cell"
"5385","C_5385","AT2 cell"
"5386","C_5386","AT2 cell"
"5387","C_5387","AT2 cell"
"5388","C_5388","AT2 cell"
"5389","C_5389","AT2 cell"
"5390","C_5390","AT2 cell"
"5391","C_5391","T cell"
"5392","C_5392","AT2 cell"
"5393","C_5393","AT2 cell"
"5394","C_5394","AT2 cell"
"5395","C_5395","Endothelial cell (APC)"
"5396","C_5396","AT2 cell"
"5397","C_5397","AT2 cell"
"5398","C_5398","Fetal mesenchymal progenitor"
"5399","C_5399","AT2 cell"
"5400","C_5400","AT2 cell"
"5401","C_5401","AT2 cell"
"5402","C_5402","AT2 cell"
"5403","C_5403","AT2 cell"
"5404","C_5404","AT2 cell"
"5405","C_5405","AT2 cell"
"5406","C_5406","AT2 cell"
"5407","C_5407","AT2 cell"
"5408","C_5408","AT2 cell"
"5409","C_5409","AT2 cell"
"5410","C_5410","AT2 cell"
"5411","C_5411","AT2 cell"
"5412","C_5412","AT2 cell"
"5413","C_5413","AT2 cell"
"5414","C_5414","AT2 cell"
"5415","C_5415","AT2 cell"
"5416","C_5416","AT2 cell"
"5417","C_5417","AT2 cell"
"5418","C_5418","AT2 cell"
"5419","C_5419","AT2 cell"
"5420","C_5420","AT2 cell"
"5421","C_5421","AT2 cell"
"5422","C_5422","AT2 cell"
"5423","C_5423","AT2 cell"
"5424","C_5424","AT2 cell"
"5425","C_5425","AT2 cell"
"5426","C_5426","AT2 cell"
"5427","C_5427","AT2 cell"
"5428","C_5428","AT2 cell"
"5429","C_5429","AT2 cell"
"5430","C_5430","AT2 cell"
"5431","C_5431","AT2 cell"
"5432","C_5432","AT2 cell"
"5433","C_5433","AT2 cell"
"5434","C_5434","AT2 cell"
"5435","C_5435","AT2 cell"
"5436","C_5436","AT2 cell"
"5437","C_5437","AT2 cell"
"5438","C_5438","AT2 cell"
"5439","C_5439","AT2 cell"
"5440","C_5440","AT2 cell"
"5441","C_5441","AT2 cell"
"5442","C_5442","Endothelial cell (endothelial to mesenchymal transition)"
"5443","C_5443","AT2 cell"
"5444","C_5444","AT2 cell"
"5445","C_5445","AT2 cell"
